,qty_dot_url,qty_hyphen_url,qty_underline_url,qty_slash_url,qty_questionmark_url,qty_equal_url,qty_at_url,qty_exclamation_url,qty_space_url,qty_tilde_url,qty_comma_url,qty_plus_url,qty_asterisk_url,qty_hashtag_url,qty_dollar_url,qty_percent_url,qty_tld_url,length_url,qty_dot_domain,qty_hyphen_domain,qty_underline_domain,qty_at_domain,qty_vowels_domain,domain_in_ip,server_client_domain,qty_dot_directory,qty_hyphen_directory,qty_underline_directory,qty_questionmark_directory,directory_length,qty_hyphen_file,file_length,qty_dot_params,qty_hyphen_params,qty_underline_params,qty_slash_params,qty_questionmark_params,qty_percent_params,email_in_url,url_shortened,phishing
46758,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,53,1,0,0,0,6,0,0,1,1,0,0,35,0,7,-1,-1,-1,-1,-1,-1,0,0,1
5777,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,68,2,0,0,0,8,0,0,2,2,0,0,45,0,9,-1,-1,-1,-1,-1,-1,0,0,1
48189,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,4,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
37399,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1,0,0,0,4,0,0,0,0,0,0,24,0,16,-1,-1,-1,-1,-1,-1,0,0,1
52717,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,59,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
11359,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,5,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
42390,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,4,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
24314,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,2,0,0,0,16,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1
16355,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
13720,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,74,2,0,0,0,7,0,0,0,2,0,0,54,0,0,-1,-1,-1,-1,-1,-1,0,0,1
3780,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
16545,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,0,0,0,2,0,0,0,0,0,0,13,0,5,-1,-1,-1,-1,-1,-1,0,0,0
56949,4,2,2,7,0,2,0,0,0,0,0,0,0,0,0,0,1,113,2,0,0,0,3,0,0,0,2,1,0,65,0,0,2,0,1,0,0,0,0,0,1
49523,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
39681,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,1,62,1,0,0,0,4,0,0,0,0,0,0,8,0,5,0,0,2,0,0,0,0,0,1
11778,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,33,2,0,0,0,6,0,0,0,0,0,0,17,0,10,-1,-1,-1,-1,-1,-1,0,0,0
20889,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,42,2,0,0,0,6,0,0,0,0,0,0,26,0,0,-1,-1,-1,-1,-1,-1,0,0,1
35097,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,31,2,0,0,0,6,0,0,0,1,0,0,14,0,0,-1,-1,-1,-1,-1,-1,0,0,0
35593,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,3,0,0,0,11,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
46497,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,4,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
25153,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,0,0,0,3,0,0,0,0,0,0,9,0,5,-1,-1,-1,-1,-1,-1,0,0,0
26511,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,33,2,0,0,0,6,0,0,0,0,0,0,17,0,0,-1,-1,-1,-1,-1,-1,0,0,0
24029,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,36,2,0,0,0,14,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
30603,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,0,0,0,4,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
32700,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,7,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
57499,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1,0,0,0,4,0,0,0,1,0,0,16,0,0,-1,-1,-1,-1,-1,-1,0,0,1
32958,3,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,1,70,1,0,0,0,6,0,0,1,0,0,0,35,0,10,1,0,0,0,0,0,0,0,1
56383,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,52,3,0,0,0,10,0,0,1,0,0,0,11,0,10,0,0,0,0,0,0,0,0,0
57122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
45946,5,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,3,87,2,0,0,0,6,0,0,2,0,0,0,46,0,9,1,0,0,0,0,0,1,0,1
14631,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,4,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
54815,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,60,1,0,0,0,6,0,0,1,1,0,0,44,0,13,-1,-1,-1,-1,-1,-1,0,0,1
31019,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,36,2,0,0,0,3,0,0,1,0,0,0,21,0,13,-1,-1,-1,-1,-1,-1,0,0,1
30406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
55576,5,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,2,76,3,0,0,0,7,0,0,0,0,0,0,6,0,0,2,1,0,0,0,0,1,0,1
33080,3,0,0,1,0,11,0,0,0,0,0,0,0,0,0,5,2,234,2,0,0,0,4,0,0,0,0,0,0,4,0,3,1,0,0,0,0,5,0,0,1
7267,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,5,0,0,0,0,0,0,10,0,9,-1,-1,-1,-1,-1,-1,0,0,1
52895,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1,0,0,0,8,0,0,0,0,0,0,14,0,9,-1,-1,-1,-1,-1,-1,0,0,1
40347,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,1,0,0,6,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
41179,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,47,2,1,0,0,6,0,0,0,1,0,0,28,0,0,-1,-1,-1,-1,-1,-1,0,0,1
13048,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,4,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
58013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
46739,2,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,63,1,1,0,0,7,0,0,1,0,0,0,19,0,6,0,0,0,0,0,0,0,0,1
18238,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,3,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2854,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,0,0,8,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
11744,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,36,2,0,0,0,6,0,0,0,0,0,0,20,0,0,-1,-1,-1,-1,-1,-1,0,0,1
30381,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
20467,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,48,2,0,0,0,5,0,0,0,3,0,0,32,3,31,-1,-1,-1,-1,-1,-1,0,0,0
55256,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,3,0,0,0,12,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
12477,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
58211,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,6,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
33482,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,4,1,87,2,0,0,0,3,0,0,1,1,0,0,76,1,41,-1,-1,-1,-1,-1,-1,0,0,1
25769,1,4,1,1,0,5,0,0,0,0,0,0,0,0,0,0,1,112,1,0,0,0,3,0,0,0,0,0,0,13,0,12,0,4,1,0,0,0,0,0,1
971,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,2,1,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
19498,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,4,0,0,0,0,1,0,16,0,15,-1,-1,-1,-1,-1,-1,0,0,1
44427,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,80,1,0,0,0,6,0,0,0,0,0,0,62,0,0,-1,-1,-1,-1,-1,-1,0,0,1
273,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,2,0,0,0,0,0,0,7,0,6,-1,-1,-1,-1,-1,-1,0,1,1
27809,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,41,2,0,0,0,4,0,0,3,0,0,0,27,0,17,-1,-1,-1,-1,-1,-1,0,0,1
4976,2,1,2,5,0,0,0,0,0,3,0,0,0,0,0,0,1,293,2,0,0,0,7,0,0,0,1,2,0,270,0,231,-1,-1,-1,-1,-1,-1,0,0,1
15101,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,43,2,0,0,0,6,0,0,0,0,0,0,26,0,0,-1,-1,-1,-1,-1,-1,0,0,1
56947,2,4,0,10,0,0,0,0,0,0,0,0,0,0,0,5,1,531,2,0,0,0,4,0,0,0,4,0,0,516,0,32,-1,-1,-1,-1,-1,-1,0,0,1
56186,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,59,1,0,0,0,3,0,0,1,1,0,0,51,0,11,-1,-1,-1,-1,-1,-1,0,0,1
4894,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,36,2,0,0,0,3,0,0,0,0,0,0,20,0,0,-1,-1,-1,-1,-1,-1,0,0,1
16483,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,5,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
44295,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,91,2,0,0,0,5,0,0,0,0,0,0,76,0,8,-1,-1,-1,-1,-1,-1,0,0,1
21421,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,57,1,0,0,0,5,0,0,1,0,0,0,42,0,9,-1,-1,-1,-1,-1,-1,0,0,1
9194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
11749,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1
54392,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
15253,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,3,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
9186,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
38905,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
38246,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1,0,0,0,4,0,0,0,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,0,0,0
11262,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,0,0,0,9,0,0,0,1,0,0,28,0,0,-1,-1,-1,-1,-1,-1,0,0,1
14486,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,34,2,0,0,0,3,0,0,1,0,0,0,18,0,12,-1,-1,-1,-1,-1,-1,0,0,0
36865,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,53,1,0,0,0,5,0,0,1,0,0,0,29,0,9,0,0,0,0,0,0,0,0,1
2095,2,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,67,2,1,0,0,10,0,0,0,3,0,0,42,0,0,-1,-1,-1,-1,-1,-1,0,0,1
5841,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,0,5,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
26585,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,74,2,0,0,0,4,0,0,0,0,0,0,55,0,0,-1,-1,-1,-1,-1,-1,0,0,1
55010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
22648,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,3,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
19913,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,66,2,0,0,0,9,0,0,1,3,0,0,37,3,22,-1,-1,-1,-1,-1,-1,0,0,1
4219,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0,6,0,0,0,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,0,0,1
11072,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,1,0,0,6,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
34612,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,4,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
22846,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,40,2,0,0,0,4,0,0,0,0,0,0,21,0,4,-1,-1,-1,-1,-1,-1,0,0,1
33437,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,65,1,0,0,0,5,0,0,0,0,0,0,48,0,0,-1,-1,-1,-1,-1,-1,0,0,1
44972,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
48948,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28,2,0,0,0,9,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
8435,2,2,3,6,0,1,0,0,0,0,0,0,0,0,0,0,1,112,1,0,0,0,5,0,0,1,1,0,0,47,0,10,0,1,3,0,0,0,0,0,1
5610,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,3,0,0,0,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1
17807,3,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,73,2,0,0,0,7,0,0,1,6,0,0,51,6,42,0,0,0,0,0,0,0,0,1
7029,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
54484,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,43,1,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
17967,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,5,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
16275,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29,3,0,0,0,7,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
52123,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,2,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
23200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
3388,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27,3,0,0,0,7,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
33279,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,90,2,1,0,0,8,0,0,1,1,0,0,61,1,19,-1,-1,-1,-1,-1,-1,0,0,1
7678,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,7,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
28891,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
56680,1,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,95,1,0,0,0,8,0,0,0,2,1,0,76,0,6,-1,-1,-1,-1,-1,-1,0,0,1
12471,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,95,2,0,0,0,13,0,0,0,0,0,0,68,0,0,-1,-1,-1,-1,-1,-1,0,0,1
16697,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
9441,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,45,1,0,0,0,7,0,0,1,0,0,0,28,0,14,-1,-1,-1,-1,-1,-1,0,0,1
57217,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
28201,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29,2,0,0,0,5,0,0,1,0,0,0,8,0,7,-1,-1,-1,-1,-1,-1,0,0,1
5637,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
42253,1,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,1,91,1,1,0,0,7,0,0,0,0,7,0,76,0,24,-1,-1,-1,-1,-1,-1,0,0,0
31561,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,76,1,1,0,0,6,0,0,0,1,0,0,61,0,0,-1,-1,-1,-1,-1,-1,0,0,1
49419,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,46,2,0,0,0,9,0,0,0,0,0,0,18,0,2,-1,-1,-1,-1,-1,-1,0,0,0
42632,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,32,1,0,0,0,3,0,0,1,0,0,0,15,0,9,0,0,0,0,0,0,0,0,0
48842,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
22917,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,4,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
56581,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
54089,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
7743,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,6,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
23884,3,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,98,2,0,0,0,7,0,0,1,0,0,0,8,0,7,0,0,0,0,0,0,0,0,1
58543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
50190,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,96,1,0,0,0,7,0,0,0,1,0,0,75,0,0,-1,-1,-1,-1,-1,-1,0,0,1
54652,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,43,2,0,0,0,7,0,0,0,0,3,0,27,0,21,-1,-1,-1,-1,-1,-1,0,0,0
29834,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,52,1,0,0,0,7,0,0,1,0,0,0,35,0,15,-1,-1,-1,-1,-1,-1,0,0,1
47757,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,0,0,0,8,0,0,0,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,0,0,1
54699,3,0,0,3,0,1,1,0,0,0,0,0,0,0,0,1,2,79,1,0,0,0,7,0,0,1,0,0,0,26,0,9,1,0,0,0,0,1,1,0,1
4265,14,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,1,202,9,0,0,0,22,0,0,1,0,0,0,11,0,10,4,1,3,0,0,0,0,0,1
55460,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,5,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
24208,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,5,0,0,0,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,0,0,1
6234,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,42,3,1,0,0,7,0,0,1,1,0,0,19,1,18,-1,-1,-1,-1,-1,-1,0,0,1
10221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
57826,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,4,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
32832,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,1,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
55683,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1,0,0,0,6,0,0,0,0,2,0,19,0,0,-1,-1,-1,-1,-1,-1,0,0,1
22146,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,7,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
16295,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,47,2,0,0,0,4,0,0,1,2,0,0,32,0,9,-1,-1,-1,-1,-1,-1,0,0,1
52537,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,42,1,0,0,0,2,0,0,1,0,0,0,9,0,8,0,0,0,0,0,0,0,0,1
39622,3,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,1,135,1,0,0,0,3,0,0,1,0,0,0,34,0,14,1,0,0,0,0,0,0,0,1
18389,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,3,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
52426,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,3,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
19568,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28,3,1,0,0,7,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
26476,7,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,3,134,2,0,0,0,5,0,0,5,2,1,0,115,0,9,-1,-1,-1,-1,-1,-1,0,0,1
8477,4,2,0,3,0,1,1,0,0,0,0,0,0,0,0,0,2,61,2,0,0,0,4,0,0,1,2,0,0,27,0,9,1,0,0,0,0,0,1,0,1
49026,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,45,2,0,0,0,5,0,0,2,0,0,0,30,0,13,-1,-1,-1,-1,-1,-1,0,0,1
38671,6,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,116,2,0,0,0,5,0,0,4,0,0,0,100,0,11,-1,-1,-1,-1,-1,-1,0,0,1
20562,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,0,0,0,7,0,0,1,1,0,0,31,0,9,-1,-1,-1,-1,-1,-1,0,0,1
56742,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,36,2,1,0,0,7,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
47432,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,65,2,0,0,0,7,0,0,0,0,0,0,34,0,0,-1,-1,-1,-1,-1,-1,0,0,1
21056,5,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,105,2,0,0,0,5,0,0,3,0,0,0,89,0,0,-1,-1,-1,-1,-1,-1,0,0,1
