,qty_dot_url,qty_hyphen_url,qty_underline_url,qty_slash_url,qty_questionmark_url,qty_equal_url,qty_at_url,qty_exclamation_url,qty_space_url,qty_tilde_url,qty_comma_url,qty_plus_url,qty_asterisk_url,qty_hashtag_url,qty_dollar_url,qty_percent_url,qty_tld_url,length_url,qty_dot_domain,qty_hyphen_domain,qty_underline_domain,qty_at_domain,qty_vowels_domain,domain_in_ip,server_client_domain,qty_dot_directory,qty_hyphen_directory,qty_underline_directory,qty_percent_directory,directory_length,file_length,qty_dot_params,qty_hyphen_params,qty_underline_params,qty_slash_params,qty_questionmark_params,qty_percent_params,email_in_url,url_shortened,phishing
32200,14,1,4,3,0,12,0,0,0,0,0,0,0,0,0,32,5,519,2,0,0,0,5,0,0,1,0,1,0,37,13,11,1,3,0,0,32,0,0,1
28272,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0,6,0,0,0,0,0,0,8,0,-1,-1,-1,-1,-1,-1,0,0,1
53958,4,2,0,3,0,7,1,0,0,0,0,0,0,0,0,0,2,143,1,1,0,0,5,0,0,1,0,0,0,17,6,2,1,0,0,0,0,1,0,1
22808,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1,0,0,0,3,0,0,0,2,0,0,19,0,-1,-1,-1,-1,-1,-1,0,0,1
34978,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0,4,0,0,0,0,0,0,9,8,-1,-1,-1,-1,-1,-1,0,0,0
16233,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29,2,0,0,0,3,0,0,1,0,0,0,16,15,-1,-1,-1,-1,-1,-1,0,0,0
66479,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,49,2,0,0,0,11,0,0,1,0,0,0,18,17,-1,-1,-1,-1,-1,-1,0,0,0
85931,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
50456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
10742,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,0,0,0,3,0,0,1,0,0,0,16,6,-1,-1,-1,-1,-1,-1,0,0,1
3502,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
16990,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,2,1,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
9979,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,0,0,4,0,0,0,0,0,0,14,0,-1,-1,-1,-1,-1,-1,0,0,1
44395,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,101,3,1,0,0,8,0,0,0,2,0,0,75,0,-1,-1,-1,-1,-1,-1,0,0,1
16879,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
68114,3,7,1,5,0,3,0,0,0,0,0,0,0,0,0,0,2,272,1,0,0,0,2,0,0,2,7,0,0,98,8,0,0,1,0,0,0,0,0,1
80878,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1,0,0,0,5,0,0,1,0,0,0,15,9,-1,-1,-1,-1,-1,-1,0,0,1
6166,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
22994,3,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,1,99,2,0,0,0,5,0,0,1,0,1,0,83,8,-1,-1,-1,-1,-1,-1,0,0,1
28284,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,1,0,0,2,0,0,0,0,0,0,6,5,-1,-1,-1,-1,-1,-1,0,0,1
27022,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,7,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
47760,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,3,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
4272,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,46,2,0,0,0,9,0,0,0,0,0,0,18,2,-1,-1,-1,-1,-1,-1,0,0,0
1152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
77648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
77331,3,7,5,3,0,3,0,0,0,0,0,0,0,0,0,3,1,347,2,4,0,0,11,0,0,1,0,2,0,35,19,0,3,3,0,0,3,0,0,1
75890,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
78155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
33137,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,3,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
71183,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,1,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
63443,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
17168,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
47571,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,3,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
8492,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,56,2,1,0,0,10,0,0,1,0,2,0,25,24,-1,-1,-1,-1,-1,-1,0,0,1
42474,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
77035,3,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,2,139,1,0,0,0,5,0,0,2,2,2,0,122,16,-1,-1,-1,-1,-1,-1,0,0,1
40689,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
3656,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
14536,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,4,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
34595,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,51,1,0,0,0,6,0,0,0,0,0,0,35,0,-1,-1,-1,-1,-1,-1,0,0,1
1430,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
79089,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,19,1,0,0,0,8,0,0,0,0,0,0,2,1,-1,-1,-1,-1,-1,-1,0,0,1
80653,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,89,2,0,0,0,4,0,0,0,0,0,0,74,0,-1,-1,-1,-1,-1,-1,0,0,1
71029,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
66251,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
84925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
60675,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
85854,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
67077,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,3,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
17575,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
84209,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
32405,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1,0,0,0,5,0,0,1,0,0,0,19,8,-1,-1,-1,-1,-1,-1,0,0,1
20433,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,0,0,9,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
1246,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
59691,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,92,1,0,0,0,5,0,0,1,0,0,0,78,68,-1,-1,-1,-1,-1,-1,0,0,1
55166,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,4,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
53180,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,3,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
47925,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,4,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
64751,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1,0,0,0,6,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
20612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
10598,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,27,2,0,0,0,5,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,1
36995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
6084,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
62567,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
74951,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,49,3,0,0,0,7,0,0,1,0,0,0,21,12,-1,-1,-1,-1,-1,-1,0,0,1
85570,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,3,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
22868,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
5438,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0,1,0,0,0,0,0,0,17,16,-1,-1,-1,-1,-1,-1,0,1,1
74794,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
14757,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,5,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
14254,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1,0,0,0,9,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,1
24998,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,3,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
38373,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25,3,0,0,0,9,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,1
84005,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,4,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
67773,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,46,2,0,0,0,5,0,0,0,0,2,0,26,0,-1,-1,-1,-1,-1,-1,0,0,0
27469,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,4,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
82278,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,31,2,0,0,0,2,0,0,0,0,0,0,17,7,-1,-1,-1,-1,-1,-1,0,0,1
26789,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,4,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,1
47834,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1,0,0,0,6,0,0,0,1,0,0,23,0,-1,-1,-1,-1,-1,-1,0,0,1
5449,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
87867,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,57,2,0,0,0,3,0,0,1,0,0,0,46,10,-1,-1,-1,-1,-1,-1,0,0,1
38679,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,50,2,5,0,0,11,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,1
72252,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
34271,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
45817,4,0,0,6,1,3,0,0,0,0,0,0,0,0,0,0,3,104,1,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,1,0,0,0,1
27536,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,49,1,0,0,0,7,0,0,0,0,0,0,32,0,-1,-1,-1,-1,-1,-1,0,0,1
47293,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,25,3,0,0,0,4,0,0,0,0,0,0,5,0,-1,-1,-1,-1,-1,-1,0,0,1
33684,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,2,0,0,0,11,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
21242,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
34921,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
85775,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,38,2,0,0,0,6,0,0,0,0,0,0,22,0,-1,-1,-1,-1,-1,-1,0,0,1
23994,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,1,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
5065,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,4,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
15808,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,34,2,0,0,0,5,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0
20291,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
17553,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
11250,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
6748,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
58384,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,1,0,0,0,0,0,0,7,6,-1,-1,-1,-1,-1,-1,0,0,1
44419,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,5,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
31523,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,35,2,0,0,0,6,0,0,0,0,0,0,19,13,-1,-1,-1,-1,-1,-1,0,0,1
53087,3,1,0,5,0,3,1,0,0,0,0,0,0,0,0,1,2,105,2,0,0,0,8,0,0,0,1,0,0,44,0,1,0,0,0,0,1,1,0,1
24728,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,3,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
63812,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,0,6,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
75297,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
78967,4,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,1,77,1,1,0,0,7,0,0,1,0,0,0,19,6,2,0,0,0,1,0,0,0,1
72740,3,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,1,109,2,0,0,0,10,0,0,1,1,3,0,81,30,-1,-1,-1,-1,-1,-1,0,0,1
79713,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,2,0,2,0,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
49154,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1,0,0,0,5,0,0,0,0,0,0,10,0,-1,-1,-1,-1,-1,-1,0,0,1
73519,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,4,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
48247,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
83421,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
80430,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1
27614,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,31,2,0,0,0,6,0,0,0,0,0,0,10,0,-1,-1,-1,-1,-1,-1,0,0,1
39201,3,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,68,2,1,0,0,5,0,0,1,0,0,0,20,9,0,0,0,0,0,0,0,0,1
62749,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,55,1,0,0,0,6,0,0,1,0,0,0,34,9,-1,-1,-1,-1,-1,-1,0,0,1
33035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
13076,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1,2,0,0,10,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
75134,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,2,0,0,8,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
67138,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,2,0,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
70713,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,43,3,0,0,0,6,0,0,1,0,0,0,23,6,-1,-1,-1,-1,-1,-1,0,0,1
278,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,3,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
85505,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,39,2,0,0,0,4,0,0,1,0,1,0,23,22,-1,-1,-1,-1,-1,-1,0,0,1
73797,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,34,2,0,0,0,3,0,0,0,2,0,0,18,9,-1,-1,-1,-1,-1,-1,0,0,0
28263,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
62410,3,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,114,2,5,0,0,20,0,0,1,0,0,0,58,11,-1,-1,-1,-1,-1,-1,0,0,1
47017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
82320,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
39797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
72608,2,2,0,5,0,1,1,0,0,0,0,0,0,0,0,0,2,75,1,1,0,0,10,0,0,0,1,0,0,30,0,1,0,0,0,0,0,1,0,1
48394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
66787,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,5,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
49118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
31762,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
9672,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,52,2,1,0,0,7,0,0,1,0,0,0,28,10,-1,-1,-1,-1,-1,-1,0,0,0
86805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
53070,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
52370,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
66041,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,36,2,0,0,0,8,0,0,1,0,0,0,14,9,-1,-1,-1,-1,-1,-1,0,0,0
74563,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,75,1,0,0,0,2,0,0,0,0,0,0,67,0,-1,-1,-1,-1,-1,-1,0,0,1
32015,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,40,1,0,0,0,4,0,0,1,0,0,1,30,9,-1,-1,-1,-1,-1,-1,0,0,1
86242,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1,0,0,0,7,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,1
54582,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,51,1,0,0,0,9,0,0,1,0,2,0,32,13,-1,-1,-1,-1,-1,-1,0,0,1
80027,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,3,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
32271,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
76235,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
88410,2,4,0,2,0,2,0,0,0,0,0,0,0,0,0,4,2,118,1,0,0,0,7,0,0,0,0,0,0,12,5,1,4,0,0,0,4,0,0,1
55869,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,6,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
85172,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,31,2,2,0,0,5,0,0,1,0,0,0,10,9,-1,-1,-1,-1,-1,-1,0,0,0
