qty_dot_url,qty_hyphen_url,qty_underline_url,qty_slash_url,qty_questionmark_url,qty_equal_url,qty_at_url,qty_exclamation_url,qty_space_url,qty_tilde_url,qty_comma_url,qty_plus_url,qty_asterisk_url,qty_hashtag_url,qty_dollar_url,qty_percent_url,qty_tld_url,length_url,qty_dot_domain,qty_hyphen_domain,qty_underline_domain,qty_at_domain,qty_vowels_domain,domain_in_ip,server_client_domain,qty_dot_directory,qty_hyphen_directory,qty_underline_directory,qty_percent_directory,directory_length,file_length,qty_dot_params,qty_hyphen_params,qty_underline_params,qty_slash_params,qty_questionmark_params,qty_percent_params,email_in_url,tls_ssl_certificate,url_shortened,phishing
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,3,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1,0,0,0,5,0,0,1,0,0,0,13,8,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,2,0,0,0,0,0,0,6,0,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1,0,0,0,7,0,0,0,0,0,0,19,4,-1,-1,-1,-1,-1,-1,0,1,0,1
3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,50,2,0,0,0,7,0,0,1,0,1,0,30,11,-1,-1,-1,-1,-1,-1,0,1,0,1
4,0,1,5,0,1,1,0,0,0,0,0,0,0,0,0,2,82,2,0,0,0,6,0,0,1,0,1,0,43,9,1,0,0,0,0,0,1,0,0,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,2,1,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1,0,0,0,6,0,0,1,0,0,0,18,7,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,42,2,0,0,0,6,0,0,0,0,0,0,26,0,-1,-1,-1,-1,-1,-1,0,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,35,2,0,0,0,11,0,0,0,0,0,0,5,0,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,84,2,0,0,0,2,0,0,5,0,0,0,66,21,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,33,2,0,0,0,6,0,0,0,0,0,0,17,0,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,41,2,0,0,0,7,0,0,1,0,0,0,23,9,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33,4,0,0,0,5,0,0,1,0,0,0,11,10,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,33,2,0,0,0,6,0,0,0,0,0,0,17,11,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,90,2,0,0,0,5,0,0,0,0,1,0,76,7,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,44,2,0,0,0,6,0,0,0,0,0,0,28,0,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1,0,0,0,3,0,0,1,0,0,0,27,14,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25,3,0,0,0,9,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,80,1,0,0,0,3,0,0,1,0,0,0,52,9,0,0,1,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,103,2,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,45,2,0,0,0,7,0,0,0,0,0,0,24,0,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
6,1,1,2,1,9,1,0,0,0,0,0,0,0,0,0,3,177,1,0,0,0,3,0,0,2,0,0,0,22,9,3,1,1,0,1,0,1,0,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,44,2,0,0,0,6,0,0,0,0,0,0,28,4,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1,0,0,0,8,0,0,1,0,0,0,20,8,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,46,1,0,0,0,7,0,0,1,0,0,0,29,15,-1,-1,-1,-1,-1,-1,0,0,0,1
2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,0,0,0,7,0,0,1,1,0,0,43,13,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1,0,0,0,6,0,0,1,0,0,0,16,7,-1,-1,-1,-1,-1,-1,0,1,0,1
5,11,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,190,3,0,0,0,5,0,0,2,11,0,0,173,10,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,45,1,0,0,0,3,0,0,0,0,0,0,4,0,2,0,0,0,1,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,5,4,-1,-1,-1,-1,-1,-1,0,0,1,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,6,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,1,0,0,0,0,0,0,6,5,-1,-1,-1,-1,-1,-1,0,1,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,0,0,0,0,0,0,0,7,6,-1,-1,-1,-1,-1,-1,0,0,0,1
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,0,0,0,8,0,0,0,0,0,0,8,0,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,1,207,1,0,0,0,5,0,0,1,0,0,0,28,9,0,0,1,0,0,0,0,1,0,1
3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,60,2,0,0,0,9,0,0,1,0,0,0,36,11,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2,1,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,36,2,0,0,0,6,0,0,0,0,0,0,20,0,-1,-1,-1,-1,-1,-1,0,1,0,1
3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,51,2,0,0,0,1,0,0,1,0,0,0,40,6,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,1,0,0,0,0,0,0,7,6,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1,0,0,0,9,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,3,6,0,3,0,0,0,0,0,0,0,0,0,0,1,128,1,0,0,0,4,0,0,0,0,2,0,46,10,0,0,1,0,0,0,0,0,0,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1,0,0,0,4,0,0,2,0,0,0,19,14,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,39,2,0,0,0,3,0,0,1,0,0,0,21,13,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,1,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,3,0,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,92,1,0,0,0,8,0,0,0,1,0,0,65,0,-1,-1,-1,-1,-1,-1,0,0,0,1
4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,59,3,0,0,0,9,0,0,1,1,0,0,32,14,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,10,2,0,10,0,0,0,0,0,0,0,0,0,2,1,334,3,0,0,0,10,0,0,0,0,0,0,5,2,0,0,10,0,0,2,0,0,0,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,33,3,0,0,0,6,0,0,0,0,0,0,13,6,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0,8,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,7,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,1
2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,68,1,0,0,0,6,0,0,1,1,1,0,53,0,-1,-1,-1,-1,-1,-1,0,1,0,1
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1,0,0,0,4,0,0,1,1,0,0,31,12,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,3,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,58,1,0,0,0,5,0,0,1,0,0,0,40,9,-1,-1,-1,-1,-1,-1,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,5,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,57,2,0,0,0,4,0,0,1,0,0,0,41,10,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,40,2,0,0,0,6,0,0,0,0,0,0,24,0,-1,-1,-1,-1,-1,-1,0,1,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,6,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,0,0,3,0,0,1,0,0,0,13,12,-1,-1,-1,-1,-1,-1,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1,1,0,0,4,0,0,0,0,0,0,8,0,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,53,2,0,0,0,13,0,0,0,0,0,0,11,1,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,0,0,0,2,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,3,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1,1,0,0,3,0,0,1,1,0,0,27,9,-1,-1,-1,-1,-1,-1,0,0,0,1
2,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,107,2,0,0,0,4,0,0,0,8,0,0,92,36,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,35,2,0,0,0,5,0,0,0,0,0,0,19,4,-1,-1,-1,-1,-1,-1,0,1,0,0
1,1,1,10,0,1,0,0,0,0,0,0,0,0,0,0,1,126,1,1,0,0,5,0,0,0,0,1,0,110,0,-1,-1,-1,-1,-1,-1,0,0,0,1
11,0,0,3,1,10,1,0,0,0,0,0,0,0,0,1,1,238,1,0,0,0,7,0,0,1,0,0,1,24,7,9,0,0,0,1,0,1,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,58,1,0,0,0,7,0,0,1,1,0,0,37,9,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,3,1,0,0,11,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,97,1,0,0,0,3,0,0,1,8,0,0,85,56,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,36,2,0,0,0,14,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,5,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,1
4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,54,2,0,0,0,8,0,0,2,0,0,0,30,0,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,68,1,0,0,0,3,0,0,1,0,0,0,61,9,-1,-1,-1,-1,-1,-1,0,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,56,2,0,0,0,5,0,0,0,0,0,0,37,11,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,0,0,0,9,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,3,0,0,0,4,0,0,0,0,0,0,8,7,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,3,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,106,1,0,0,0,5,0,0,1,2,0,0,89,12,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2,1,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,3,0,0,0,0,0,0,9,8,-1,-1,-1,-1,-1,-1,0,1,1,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,1,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,82,2,2,0,0,9,0,0,1,1,0,0,58,10,-1,-1,-1,-1,-1,-1,0,0,0,1
3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,59,3,6,0,0,19,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,12,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,61,1,1,0,0,9,0,0,1,0,0,2,34,29,-1,-1,-1,-1,-1,-1,0,0,0,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,3,0,0,0,0,0,0,4,0,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1,0,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
4,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,90,1,1,0,0,8,0,0,1,0,0,0,12,9,2,0,0,0,0,0,0,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,5,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,3,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,3,0,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,3,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
1,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,98,1,0,0,0,4,0,0,0,7,1,0,86,0,-1,-1,-1,-1,-1,-1,0,1,0,1
4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,37,2,0,0,0,7,0,0,2,0,0,0,15,0,-1,-1,-1,-1,-1,-1,0,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
4,1,4,6,0,2,0,0,0,0,3,0,0,0,0,1,2,150,0,0,0,0,0,0,0,4,0,0,0,70,0,0,1,4,0,0,1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
12,0,0,5,0,3,1,0,0,0,0,0,0,0,0,0,1,228,1,0,0,0,6,0,0,1,0,0,0,41,7,10,0,0,0,0,0,1,1,0,1
2,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,1,190,1,0,0,0,4,0,0,1,0,0,0,14,9,0,0,1,0,0,0,0,0,0,1
1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1,0,0,0,3,0,0,0,0,1,0,27,16,-1,-1,-1,-1,-1,-1,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,47,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,41,2,0,0,0,6,0,0,0,0,0,0,20,0,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,187,1,0,0,0,4,0,0,1,0,0,0,10,9,0,0,1,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,1,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,32,2,0,0,0,2,0,0,1,0,0,0,18,7,-1,-1,-1,-1,-1,-1,0,0,0,1
4,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,67,3,0,0,0,4,0,0,1,1,2,0,49,24,-1,-1,-1,-1,-1,-1,0,1,0,1
6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,85,1,0,0,0,6,0,0,5,0,0,0,64,21,-1,-1,-1,-1,-1,-1,0,1,0,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,1,0,0,5,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,1
